# {"env_id": "HopperBulletEnv-v0", "t_start": 1587161614.5459487} 
r,l,t
1732.146501,1000,3435.391424
1726.278546,1000,3436.768848
774.407287,444,3437.369736
1462.219987,835,3438.733155
1751.26934,1000,3440.107246
1783.297826,1000,3441.663882
804.629865,440,3442.345333
1740.998101,1000,3443.731464
1740.045319,1000,3445.384903
1739.631241,1000,3446.811155
1724.093087,1000,3448.411797
1783.81385,1000,3449.790825
1624.262682,922,3451.297636
1739.598704,1000,3452.654991
691.350309,406,3453.404173
1196.082143,680,3454.356528
859.247144,476,3455.003185
653.940837,357,3455.491988
1763.327432,1000,3457.055763
969.258801,552,3457.815896
1762.397829,1000,3459.192272
1763.536101,1000,3460.765983
334.900801,205,3461.045476
831.855187,468,3461.677891
1755.011396,996,3463.248532
1754.225897,1000,3464.618004
680.744796,399,3465.160262
1253.680117,721,3466.337647
1341.245893,776,3467.38834
225.616256,135,3467.577242
1545.592856,880,3468.998221
645.140781,372,3469.500787
1561.937715,898,3470.735778
1690.910832,1000,3472.306142
1742.430217,1000,3473.677741
769.972063,455,3474.490015
256.988166,145,3474.698769
1531.468434,857,3475.882648
1792.402199,1000,3477.462785
1762.119533,1000,3478.87749
1720.670979,1000,3480.209676
444.401752,260,3480.762113
1544.245639,881,3481.94117
1739.15399,1000,3483.464828
930.653584,543,3484.219104
1704.077484,1000,3485.598422
1657.94981,962,3487.144915
1723.05116,1000,3488.497443
1762.73787,1000,3490.109226
1018.42784,587,3490.91424
527.360525,313,3491.344718
734.122462,417,3491.921006
1551.381684,902,3493.347979
1640.899865,943,3494.615203
74.883678,56,3494.698098
232.669835,129,3494.871768
1720.550475,1000,3496.441177
1735.257958,1000,3497.847179
1714.805135,1000,3499.405447
1708.222998,1000,3500.7764
198.821533,119,3500.93915
432.189088,239,3501.266384
1716.80271,1000,3502.937678
1663.635258,1000,3504.336452
1690.295064,1000,3506.00648
1669.429134,1000,3507.39797
1641.039033,1000,3509.031466
1674.764481,1000,3510.419482
565.409283,335,3511.0809
1636.306567,1000,3512.478807
1215.584401,734,3513.478714
1643.834671,1000,3515.018029
1698.762586,1000,3516.393045
1685.944833,1000,3517.973562
1703.782552,1000,3519.354009
1735.803892,1000,3520.950841
999.344543,548,3521.711932
1143.78884,653,3522.620215
404.310543,250,3523.152366
638.061653,354,3523.622726
733.336913,410,3524.182263
1602.842338,885,3525.380725
997.629329,547,3526.367321
516.685363,292,3526.769871
1507.179543,855,3527.948638
1734.82402,1000,3529.53178
778.153653,427,3530.151505
612.032537,334,3530.620282
230.295408,127,3530.791989
638.726726,354,3531.265052
754.053311,414,3532.029306
1783.049772,976,3533.38204
831.93074,462,3534.021083
510.760742,278,3534.407412
916.772321,491,3535.29657
836.595677,464,3535.938651
1866.969942,1000,3537.33683
740.578937,420,3538.145181
1744.373765,1000,3539.567128
1551.066393,854,3540.739446
1264.218654,704,3541.880402
1763.349911,1000,3543.246158
1104.827048,605,3544.269905
1774.267693,1000,3545.656152
1152.847627,626,3546.523843
578.870739,321,3546.96349
1051.905339,567,3547.944607
947.645701,542,3548.690189
505.171903,280,3549.071423
722.981063,402,3549.627721
1822.460019,1000,3551.24447
705.196454,400,3551.798311
488.538289,265,3552.159999
989.59672,538,3552.894339
501.738617,264,3553.460924
248.034129,135,3553.656762
424.32928,228,3553.973556
167.335967,90,3554.104816
1818.900769,1000,3555.474779
687.111009,364,3555.975931
250.712434,130,3556.33783
290.948209,158,3556.557062
639.111462,360,3557.050209
1204.93216,651,3557.953714
868.862428,463,3558.594244
1218.023727,673,3559.717975
296.875965,164,3559.947285
1126.442011,613,3560.78212
1036.01931,576,3561.568182
660.087333,368,3562.086205
1220.228503,670,3563.260724
892.081945,498,3563.963351
265.844646,143,3564.161512
236.282266,132,3564.341528
223.025919,117,3564.500498
212.462055,125,3564.678079
196.376706,115,3564.833608
293.123856,166,3565.057306
203.505267,114,3565.412301
719.50535,391,3566.022275
1177.899373,635,3566.939901
382.489616,205,3567.222872
532.93617,298,3567.635002
935.254593,513,3568.350561
423.776213,222,3568.87919
238.278662,129,3569.060982
326.704157,175,3569.301522
383.800773,199,3569.572072
861.360166,470,3570.245826
644.367616,357,3570.749446
720.512303,406,3571.299979
416.489453,232,3571.822119
621.184119,339,3572.292688
502.978683,283,3572.688502
461.634301,250,3573.032323
563.010195,306,3573.445444
293.48813,162,3573.669322
789.702287,421,3574.266757
1445.435253,790,3575.535141
665.73725,351,3576.014484
569.555244,321,3576.462685
455.343656,247,3576.813637
503.578208,283,3577.20071
534.252663,290,3577.794423
635.476588,337,3578.268969
355.914544,203,3578.552796
230.29396,127,3578.732101
1012.86322,555,3579.492105
142.900493,81,3579.605786
739.261613,413,3580.176942
454.45112,250,3580.715081
357.171031,195,3580.986222
522.753546,272,3581.363199
410.026486,228,3581.677622
523.506612,278,3582.067077
405.21403,224,3582.375593
617.551521,328,3582.859586
786.550218,440,3583.458951
574.419747,314,3584.091741
389.241254,215,3584.388109
1263.692632,703,3585.349107
1791.700334,1000,3586.922385
469.000092,276,3587.308503
363.381262,200,3587.593903
1793.233439,1000,3588.96683
756.859815,440,3589.574357
1322.588155,754,3590.816002
1755.336352,1000,3592.174073
1754.49719,1000,3593.749535
554.316424,313,3594.193274
1746.864208,1000,3595.551143
1520.254682,859,3596.933247
1758.469641,1000,3598.29659
1734.592517,1000,3599.87479
1720.576613,1000,3601.248417
1745.009635,1000,3602.842905
310.732545,173,3603.079341
1729.871425,1000,3604.453172
1052.292185,613,3605.498282
1756.012679,1000,3606.91928
477.832951,269,3607.285098
1709.644799,1000,3608.860273
383.039689,221,3609.174997
421.562086,234,3609.50358
639.816989,344,3610.009798
1736.708753,1000,3611.595402
1731.257269,1000,3612.964641
1705.059633,1000,3614.555508
1138.822083,667,3615.488793
1701.496791,1000,3616.829607
1733.419346,1000,3618.41099
1395.320779,781,3619.505784
665.413915,381,3620.234063
1766.4947,1000,3621.602214
1717.579244,1000,3623.221691
755.115147,411,3623.828963
1749.925838,1000,3625.191768
1775.530938,1000,3626.862098
1775.266904,1000,3628.232987
231.576461,130,3628.410117
864.219455,471,3629.058557
368.675889,206,3629.572868
253.677239,137,3629.760209
650.06191,340,3630.251261
798.491407,456,3630.888839
1839.253558,1000,3632.45833
1757.849759,1000,3633.848621
1219.674475,673,3634.78257
1766.018132,1000,3636.360317
1618.627384,920,3637.584126
1297.281138,727,3638.793879
279.907322,152,3639.002752
878.544497,469,3639.651491
1714.286841,948,3640.959154
1770.502623,990,3642.524874
473.632996,285,3642.911797
566.625502,289,3643.296364
1354.823088,754,3644.528536
1683.607465,1000,3645.908641
625.305544,362,3646.411974
1734.449099,1000,3647.967639
435.96541,249,3648.310265
801.210162,447,3648.929108
884.150236,491,3649.604829
1348.331435,745,3650.877676
1435.327326,795,3651.976524
1742.868495,1000,3653.531728
1275.024478,701,3654.514519
1262.709773,727,3655.506565
400.606523,208,3655.796684
1709.915727,1000,3657.373564
1727.709334,1000,3658.775606
1728.157743,1000,3660.403683
1739.175672,1000,3661.774516
1747.787378,1000,3663.372326
1710.437011,1000,3664.749319
1709.291356,1000,3666.320023
1053.237155,598,3667.14371
1749.887666,1000,3668.721146
1739.097903,1000,3670.118076
1772.041192,1000,3671.500965
1784.545175,1000,3673.077738
1005.62155,575,3673.898215
1765.442875,1000,3675.458655
347.080194,195,3675.734742
1374.347267,762,3676.788262
1750.506304,1000,3678.366012
373.75206,208,3678.658602
1774.787579,1000,3680.066743
1768.05684,963,3681.608237
1235.118052,667,3682.549779
911.146105,486,3683.213094
1823.536851,1000,3684.8372
442.932406,245,3685.159781
487.407059,258,3685.522685
1642.63379,886,3686.828515
1784.605993,1000,3688.44119
1776.610168,1000,3689.819348
1234.090786,679,3690.989665
1406.807657,770,3692.012663
784.056992,441,3692.598437
711.481465,400,3693.341628
1237.243475,676,3694.286152
1801.920795,1000,3695.661899
613.119706,334,3696.313764
727.830607,397,3696.85551
1765.585613,1000,3698.23558
1796.42487,1000,3699.811373
1768.259843,989,3701.172801
1623.210247,905,3702.614246
366.817632,191,3702.878789
190.61646,109,3703.030029
1275.35663,697,3703.991878
1801.440604,1000,3705.577358
1778.883323,1000,3706.944673
1691.539058,939,3708.397797
1760.122069,1000,3709.792594
560.482192,315,3710.222195
1767.266502,1000,3711.798096
1802.60027,1000,3713.143306
1846.39822,1000,3714.70227
488.088426,277,3715.087823
678.547129,378,3715.610869
878.711177,477,3716.277611
1825.866847,1000,3717.885045
171.714635,110,3718.035138
992.926451,545,3718.798654
630.193278,332,3719.256655
276.268262,163,3719.48184
1398.106285,780,3720.767509
565.064895,324,3721.208508
398.527424,231,3721.525416
202.679598,114,3721.694847
1799.133495,1000,3723.048085
1276.306678,684,3724.185983
806.579325,444,3724.801557
873.448398,482,3725.475593
874.004529,477,3726.345676
1783.413575,1000,3727.752791
1785.552873,1000,3729.13405
1806.510344,1000,3730.725757
1816.667811,1000,3732.095586
560.528532,329,3732.748117
422.702596,240,3733.08361
325.422786,181,3733.33379
269.065248,161,3733.553512
1811.326527,1000,3734.923459
1015.145887,568,3735.906504
1828.705155,1000,3737.283868
518.194117,291,3737.695552
271.501571,163,3737.918215
735.095302,421,3738.702125
443.588246,263,3739.072806
1595.187281,878,3740.279227
904.98951,496,3740.956733
1800.531594,1000,3742.524131
858.264143,476,3743.155494
1677.738448,942,3744.714704
1752.955153,1000,3746.112057
1734.057615,1000,3747.764919
1705.963505,1000,3749.137218
1713.296164,1000,3750.728313
698.277988,400,3751.279571
1776.010422,1000,3752.708499
933.949484,543,3753.445567
1751.749941,1000,3755.024625
1491.548587,838,3756.165558
1728.019096,1000,3757.717929
1751.621968,1000,3759.084354
1337.599009,739,3760.293533
294.315017,171,3760.535319
439.411131,244,3760.88269
1504.064028,853,3762.055044
542.157109,303,3762.471393
795.213075,453,3763.290248
1224.681405,678,3764.225078
592.688516,343,3764.694655
764.789379,430,3765.276197
870.576801,476,3766.147429
188.142636,115,3766.305462
1238.067656,721,3767.296204
416.019643,243,3767.633633
586.810772,338,3768.092588
83.148124,73,3768.193934
1807.59945,1000,3769.802187
1755.392651,1000,3771.171162
734.448588,417,3771.957428
1394.328183,819,3773.090854
1711.003232,982,3774.468896
756.853954,422,3775.226351
1150.642736,658,3776.118149
1243.528957,706,3777.07574
617.434373,334,3777.527784
1778.36673,1000,3779.115908
1540.328754,856,3780.299353
783.141724,448,3781.121693
1798.780027,1000,3782.507188
379.068789,229,3782.82
1780.897176,1000,3784.374132
278.582057,165,3784.594254
1720.951315,1000,3785.961092
1716.751537,1000,3787.558623
1775.715439,1000,3788.930843
863.137582,484,3789.606416
293.255319,170,3790.034989
920.377319,530,3790.769087
914.851397,511,3791.465406
1729.064548,1000,3793.032231
526.488147,301,3793.458305
1746.748066,1000,3794.832578
1775.724937,1000,3796.394964
1826.825527,1000,3797.789016
1740.891338,1000,3799.391172
1815.619232,1000,3800.768708
1799.362983,1000,3802.343314
648.292833,359,3802.842604
304.712536,191,3803.10311
1813.59601,1000,3804.548443
1816.997163,1000,3806.181316
1012.821707,572,3806.976296
454.885563,260,3807.336272
1234.513153,689,3808.570195
433.058399,262,3808.934668
1361.739019,736,3809.988328
1794.863418,1000,3811.60272
580.625264,324,3812.05285
1399.229731,772,3813.114181
1809.301646,1000,3814.680815
1766.976192,1000,3816.044622
1771.542471,1000,3817.601189
842.213501,462,3818.249934
444.55982,245,3818.586152
1795.442999,1000,3819.94199
1272.431828,693,3821.101439
1835.748159,1000,3822.492153
1806.645946,1000,3824.058548
1800.697893,1000,3825.415999
1800.454726,1000,3826.944515
1545.699526,834,3828.057787
1811.270909,1000,3829.636598
1805.972225,1000,3830.986766
1815.83264,979,3832.547396
1843.813043,1000,3833.933163
1818.801481,1000,3835.515573
528.75744,288,3835.909244
1826.695008,1000,3837.269324
464.768662,261,3837.627296
951.296031,518,3838.554894
790.669732,439,3839.171162
1552.4319,863,3840.360024
571.582886,325,3840.810158
786.04199,435,3841.648947
524.57291,293,3842.050063
1648.626081,920,3843.320711
1773.816563,1000,3844.892206
417.072234,229,3845.21445
1786.856227,1000,3846.6169
354.252751,205,3846.891871
1803.264826,1000,3848.455806
1838.590654,1000,3849.885626
1353.197039,747,3851.12858
760.371605,414,3851.698699
268.182828,151,3851.906147
716.42104,386,3852.431106
419.716716,227,3852.742122
237.294049,129,3852.918078
1002.224541,540,3853.863397
1363.076293,733,3854.881698
767.876348,418,3855.466131
393.412295,211,3855.756894
603.261145,334,3856.210935
290.680297,155,3856.411901
662.589206,358,3857.11573
1058.3794,576,3857.922298
1841.585289,1000,3859.293607
1805.333514,1000,3860.867295
515.635756,293,3861.268583
511.931683,275,3861.634395
1807.599932,1000,3863.202299
1825.161019,1000,3864.582204
1839.751224,1000,3866.285519
1210.274737,664,3867.19358
1832.769784,1000,3868.638824
1796.297591,1000,3870.239463
532.562826,306,3870.662628
1826.958851,1000,3872.218867
1788.581761,1000,3873.604403
1754.51121,1000,3875.217178
699.231728,410,3875.792105
270.594127,163,3876.011475
1819.652751,1000,3877.373043
489.109112,269,3877.745436
1792.064761,1000,3879.305087
1794.204179,1000,3880.69505
315.186077,177,3881.132071
1823.87693,1000,3882.546874
1818.418592,1000,3884.156339
826.970491,468,3884.816719
825.369927,446,3885.440841
1085.223597,591,3886.27344
441.264729,254,3886.620224
827.70009,459,3887.46462
1482.994146,808,3888.575016
1662.950486,905,3889.830966
653.330143,360,3890.528954
449.25409,263,3890.889925
1135.549399,607,3891.725605
348.809334,172,3891.959455
925.371845,501,3892.643799
494.202571,264,3892.992741
474.506005,251,3893.536725
413.277524,235,3893.865696
269.671313,147,3894.067816
219.111183,117,3894.228839
1858.065546,1000,3895.573066
705.316162,385,3896.313904
327.637662,183,3896.568663
334.612434,190,3896.834845
823.691317,452,3897.459154
696.68287,380,3897.972929
388.724167,221,3898.264722
249.324977,140,3898.467228
1159.581416,637,3899.568449
1757.185432,940,3900.879188
314.612058,173,3901.117812
570.1767,301,3901.538141
1872.478971,1000,3903.141238
536.253051,282,3903.533879
1853.473056,1000,3904.909466
612.333255,329,3905.572347
1803.699513,1000,3906.946195
1810.256604,1000,3908.536783
1832.973431,1000,3909.92706
583.939649,311,3910.355053
706.027361,392,3910.892996
1801.441156,1000,3912.478922
1103.033514,600,3913.295606
354.072073,184,3913.557915
1466.019973,802,3914.863304
1565.9109,848,3916.036851
664.112045,376,3916.549242
1814.132751,1000,3918.105582
429.515287,235,3918.437918
650.991906,360,3918.951088
1829.072897,1000,3920.329292
1845.898647,1000,3921.883967
642.462165,337,3922.347369
499.896148,259,3922.702342
590.546583,321,3923.134936
305.106749,162,3923.550044
397.74588,212,3923.857912
1061.654593,598,3924.69693
587.656743,313,3925.113737
1126.944732,599,3926.046315
245.081046,144,3926.248119
805.663041,432,3927.052618
900.041432,495,3927.73905
1302.817075,707,3928.779262
1311.377146,725,3930.03923
1833.293206,1000,3931.421322
1805.591058,975,3932.991901
643.887204,346,3933.462929
1862.498949,1000,3934.867389
1291.949843,694,3935.993102
1028.437081,548,3936.743208
1850.941858,1000,3938.130543
555.03532,296,3938.523942
1828.016933,1000,3940.097567
1379.528721,740,3941.115478
1062.371203,571,3942.11797
1833.347364,1000,3943.463023
1123.222458,601,3944.282252
709.246731,367,3944.979889
540.537257,296,3945.383486
346.194916,194,3945.669204
1103.712737,612,3946.532347
1044.390921,551,3947.281856
257.479625,137,3947.467096
162.105551,95,3947.605882
450.733121,239,3948.133567
543.67794,291,3948.54955
790.329352,443,3949.153235
817.586825,462,3949.781602
